membership,partition,partition_position,row_id,true_label,binary_group,family_group
1,target_train,47267,36549,1,Attack,DoS
1,target_train,13535,73302,1,Attack,DoS
1,target_train,87206,49995,1,Attack,Probe
1,target_train,5749,118773,0,Normal,Normal
1,target_train,47135,117850,1,Attack,Rare
1,target_train,46921,107307,1,Attack,DoS
1,target_train,18245,55187,1,Attack,DoS
1,target_train,51501,39240,0,Normal,Normal
0,target_validation,4444,39699,0,Normal,Normal
0,target_validation,7182,55420,0,Normal,Normal
0,target_validation,3374,53177,1,Attack,DoS
1,target_train,4455,105409,0,Normal,Normal
1,target_train,4448,98376,0,Normal,Normal
1,target_train,5871,106972,0,Normal,Normal
0,target_validation,910,93584,0,Normal,Normal
0,target_validation,7469,50942,0,Normal,Normal
0,target_validation,3972,120864,1,Attack,Probe
0,target_validation,8365,19392,0,Normal,Normal
1,target_train,47860,92220,0,Normal,Normal
0,target_validation,6015,70761,1,Attack,DoS
1,target_train,593,24547,0,Normal,Normal
1,target_train,60720,56945,1,Attack,DoS
1,target_train,59267,1084,0,Normal,Normal
0,target_validation,4963,92890,1,Attack,DoS
1,target_train,26469,59904,0,Normal,Normal
0,target_validation,1631,114198,0,Normal,Normal
1,target_train,10480,106332,0,Normal,Normal
0,target_validation,8885,124044,1,Attack,DoS
0,target_validation,9389,96117,0,Normal,Normal
1,target_train,44044,79483,0,Normal,Normal
1,target_train,1897,43522,0,Normal,Normal
0,target_validation,9631,24002,1,Attack,DoS
1,target_train,4811,53930,0,Normal,Normal
0,target_validation,4955,86707,1,Attack,DoS
0,target_validation,2961,105210,0,Normal,Normal
0,target_validation,1018,21042,0,Normal,Normal
0,target_validation,203,62071,1,Attack,DoS
1,target_train,68925,30374,0,Normal,Normal
0,target_validation,903,113523,0,Normal,Normal
1,target_train,29037,107380,0,Normal,Normal
0,target_validation,11639,105494,1,Attack,Probe
1,target_train,74801,115884,0,Normal,Normal
0,target_validation,497,14125,1,Attack,DoS
0,target_validation,11002,50550,1,Attack,DoS
0,target_validation,10480,26110,1,Attack,DoS
0,target_validation,7324,120676,0,Normal,Normal
0,target_validation,4991,45664,0,Normal,Normal
1,target_train,32381,32763,1,Attack,Probe
1,target_train,55640,99311,1,Attack,DoS
1,target_train,65796,120878,1,Attack,Probe
0,target_validation,8487,35964,1,Attack,DoS
0,target_validation,6542,10312,1,Attack,DoS
0,target_validation,4846,122018,0,Normal,Normal
0,target_validation,2936,40976,1,Attack,DoS
0,target_validation,3003,7483,0,Normal,Normal
1,target_train,4033,88880,0,Normal,Normal
0,target_validation,11504,60368,1,Attack,Probe
1,target_train,40026,34225,0,Normal,Normal
1,target_train,51597,90783,0,Normal,Normal
0,target_validation,9785,22857,0,Normal,Normal
0,target_validation,8288,121378,0,Normal,Normal
1,target_train,84860,30516,1,Attack,Probe
1,target_train,73218,38622,0,Normal,Normal
1,target_train,11262,66466,0,Normal,Normal
0,target_validation,2903,45414,1,Attack,DoS
1,target_train,58985,45697,0,Normal,Normal
0,target_validation,2129,52172,0,Normal,Normal
1,target_train,10788,38460,0,Normal,Normal
0,target_validation,341,17277,0,Normal,Normal
1,target_train,82626,5098,0,Normal,Normal
0,target_validation,2680,105223,0,Normal,Normal
0,target_validation,5360,110017,1,Attack,DoS
0,target_validation,11839,36462,0,Normal,Normal
1,target_train,20736,35328,0,Normal,Normal
0,target_validation,10231,44831,1,Attack,DoS
1,target_train,14085,79001,0,Normal,Normal
0,target_validation,5914,34316,0,Normal,Normal
1,target_train,1585,63724,0,Normal,Normal
1,target_train,29374,122736,0,Normal,Normal
0,target_validation,10532,8784,0,Normal,Normal
0,target_validation,885,33170,1,Attack,DoS
0,target_validation,6853,67603,0,Normal,Normal
1,target_train,67718,110101,1,Attack,DoS
0,target_validation,11782,37093,1,Attack,DoS
0,target_validation,2126,81676,1,Attack,DoS
1,target_train,42177,109693,1,Attack,DoS
1,target_train,85173,120714,0,Normal,Normal
0,target_validation,6698,34081,0,Normal,Normal
1,target_train,34379,106965,0,Normal,Normal
1,target_train,13246,73450,1,Attack,DoS
1,target_train,10625,25574,0,Normal,Normal
1,target_train,22082,3672,1,Attack,DoS
1,target_train,50689,91267,1,Attack,DoS
0,target_validation,8529,95931,0,Normal,Normal
0,target_validation,7259,81191,1,Attack,DoS
0,target_validation,5060,56940,0,Normal,Normal
1,target_train,10812,102722,1,Attack,DoS
1,target_train,55814,64448,0,Normal,Normal
1,target_train,25725,112463,1,Attack,DoS
0,target_validation,9709,12766,1,Attack,DoS
1,target_train,44414,30228,0,Normal,Normal
0,target_validation,8292,62175,1,Attack,DoS
1,target_train,30635,109531,0,Normal,Normal
1,target_train,43843,112030,1,Attack,DoS
0,target_validation,9961,21609,1,Attack,DoS
1,target_train,52305,57959,1,Attack,DoS
0,target_validation,5467,59365,1,Attack,DoS
1,target_train,52278,42874,1,Attack,DoS
0,target_validation,128,6937,0,Normal,Normal
0,target_validation,5134,120054,0,Normal,Normal
1,target_train,72022,53026,0,Normal,Normal
1,target_train,63302,6918,0,Normal,Normal
0,target_validation,1546,63583,0,Normal,Normal
0,target_validation,9537,86844,1,Attack,DoS
1,target_train,37999,123781,1,Attack,DoS
0,target_validation,7166,99816,0,Normal,Normal
0,target_validation,4302,17172,1,Attack,DoS
1,target_train,26996,3227,0,Normal,Normal
1,target_train,47551,81444,1,Attack,DoS
0,target_validation,375,79624,0,Normal,Normal
0,target_validation,67,24428,0,Normal,Normal
1,target_train,4326,23994,1,Attack,Probe
0,target_validation,3101,11866,1,Attack,DoS
0,target_validation,3298,69100,1,Attack,DoS
0,target_validation,12312,734,0,Normal,Normal
0,target_validation,10257,82827,0,Normal,Normal
0,target_validation,7143,2722,0,Normal,Normal
0,target_validation,127,7832,1,Attack,Probe
1,target_train,13789,119569,1,Attack,DoS
0,target_validation,7725,35293,0,Normal,Normal
1,target_train,15761,28611,0,Normal,Normal
1,target_train,51171,70422,1,Attack,Probe
1,target_train,74563,98875,0,Normal,Normal
1,target_train,71393,64953,0,Normal,Normal
1,target_train,55795,54618,0,Normal,Normal
0,target_validation,11380,40785,0,Normal,Normal
1,target_train,12430,23331,1,Attack,Probe
0,target_validation,2168,66985,0,Normal,Normal
0,target_validation,7813,121632,1,Attack,DoS
1,target_train,56715,73203,1,Attack,DoS
0,target_validation,2442,38456,1,Attack,Probe
0,target_validation,2288,7015,1,Attack,DoS
1,target_train,54312,101441,1,Attack,DoS
1,target_train,11680,111531,0,Normal,Normal
1,target_train,66132,47819,1,Attack,DoS
0,target_validation,12511,58080,0,Normal,Normal
1,target_train,48424,112313,1,Attack,DoS
1,target_train,4636,72259,1,Attack,DoS
1,target_train,3237,107272,1,Attack,Probe
0,target_validation,1672,83988,0,Normal,Normal
0,target_validation,3191,104009,0,Normal,Normal
0,target_validation,8636,119507,0,Normal,Normal
1,target_train,73587,10717,0,Normal,Normal
1,target_train,30781,68427,0,Normal,Normal
0,target_validation,4674,28468,1,Attack,DoS
1,target_train,8609,32946,1,Attack,DoS
0,target_validation,5262,58275,0,Normal,Normal
1,target_train,47448,96686,1,Attack,DoS
1,target_train,1242,67799,0,Normal,Normal
0,target_validation,490,93814,1,Attack,DoS
1,target_train,29568,22832,0,Normal,Normal
0,target_validation,11386,10603,1,Attack,DoS
0,target_validation,12450,100755,1,Attack,Probe
0,target_validation,10626,14851,0,Normal,Normal
0,target_validation,2037,40075,0,Normal,Normal
0,target_validation,9802,10714,0,Normal,Normal
1,target_train,20888,55347,1,Attack,DoS
0,target_validation,4290,68307,1,Attack,DoS
1,target_train,11370,27334,0,Normal,Normal
1,target_train,26886,69101,1,Attack,DoS
0,target_validation,9791,50221,0,Normal,Normal
0,target_validation,4421,7664,1,Attack,DoS
0,target_validation,12022,4900,0,Normal,Normal
1,target_train,72905,31492,1,Attack,Probe
1,target_train,28221,59338,1,Attack,DoS
0,target_validation,1435,93560,1,Attack,DoS
0,target_validation,1268,32222,1,Attack,Probe
1,target_train,46423,108538,1,Attack,DoS
0,target_validation,1136,63422,0,Normal,Normal
0,target_validation,3407,107049,0,Normal,Normal
1,target_train,69520,107411,0,Normal,Normal
0,target_validation,9366,75438,1,Attack,DoS
1,target_train,51568,6342,0,Normal,Normal
0,target_validation,12308,119367,1,Attack,DoS
0,target_validation,11806,1145,0,Normal,Normal
0,target_validation,6117,43930,0,Normal,Normal
0,target_validation,8983,93897,0,Normal,Normal
0,target_validation,9979,40091,0,Normal,Normal
1,target_train,39564,62930,1,Attack,DoS
0,target_validation,983,116632,0,Normal,Normal
1,target_train,84651,58020,1,Attack,DoS
0,target_validation,3131,45077,0,Normal,Normal
1,target_train,46434,89697,1,Attack,DoS
1,target_train,20197,99811,0,Normal,Normal
0,target_validation,2123,33549,1,Attack,DoS
1,target_train,56786,25452,1,Attack,DoS
0,target_validation,7943,61879,1,Attack,DoS
0,target_validation,1101,65570,1,Attack,DoS
0,target_validation,3215,96080,1,Attack,Probe
1,target_train,53071,76855,0,Normal,Normal
0,target_validation,5831,69774,0,Normal,Normal
0,target_validation,2731,41244,1,Attack,DoS
0,target_validation,11964,89155,1,Attack,DoS
0,target_validation,6178,8773,0,Normal,Normal
1,target_train,57526,118861,0,Normal,Normal
0,target_validation,11708,66967,0,Normal,Normal
0,target_validation,4465,102652,1,Attack,Probe
1,target_train,80899,121980,1,Attack,DoS
0,target_validation,505,13238,1,Attack,Probe
0,target_validation,10330,17893,1,Attack,DoS
1,target_train,67880,16922,1,Attack,Probe
1,target_train,22381,91608,0,Normal,Normal
1,target_train,29302,56988,0,Normal,Normal
0,target_validation,5850,66113,0,Normal,Normal
0,target_validation,5205,64560,0,Normal,Normal
1,target_train,59774,119040,1,Attack,DoS
0,target_validation,7752,46121,1,Attack,DoS
1,target_train,88142,27279,0,Normal,Normal
1,target_train,65507,25879,0,Normal,Normal
1,target_train,65351,39003,0,Normal,Normal
1,target_train,23085,33837,0,Normal,Normal
0,target_validation,5327,67877,0,Normal,Normal
0,target_validation,4341,74866,0,Normal,Normal
0,target_validation,1147,25573,1,Attack,DoS
0,target_validation,282,13909,1,Attack,Probe
1,target_train,86858,66941,1,Attack,DoS
0,target_validation,11753,97435,1,Attack,DoS
0,target_validation,1006,118579,0,Normal,Normal
1,target_train,52360,107495,1,Attack,DoS
0,target_validation,210,96103,0,Normal,Normal
1,target_train,26134,78418,1,Attack,Probe
0,target_validation,10846,23471,1,Attack,Probe
0,target_validation,5618,93988,1,Attack,DoS
0,target_validation,4396,33103,0,Normal,Normal
0,target_validation,12293,125443,0,Normal,Normal
1,target_train,30214,15844,1,Attack,DoS
1,target_train,8126,60213,1,Attack,Probe
0,target_validation,12243,9297,0,Normal,Normal
1,target_train,46590,71678,1,Attack,DoS
1,target_train,40356,42778,0,Normal,Normal
1,target_train,37192,96164,0,Normal,Normal
0,target_validation,9679,42827,0,Normal,Normal
1,target_train,28665,52812,0,Normal,Normal
1,target_train,6657,108195,1,Attack,DoS
1,target_train,66446,114194,1,Attack,DoS
1,target_train,49595,66027,0,Normal,Normal
0,target_validation,169,28412,1,Attack,Probe
0,target_validation,1992,3069,1,Attack,Probe
1,target_train,71629,101820,0,Normal,Normal
0,target_validation,9114,24572,1,Attack,DoS
1,target_train,55622,83348,0,Normal,Normal
1,target_train,17940,55466,0,Normal,Normal
1,target_train,47588,71170,1,Attack,DoS
0,target_validation,8884,117729,1,Attack,DoS
1,target_train,58648,24070,0,Normal,Normal
1,target_train,86200,3502,0,Normal,Normal
1,target_train,58663,689,1,Attack,Rare
1,target_train,36536,21540,1,Attack,DoS
1,target_train,77465,62262,1,Attack,DoS
1,target_train,53634,73208,1,Attack,DoS
0,target_validation,8138,114870,0,Normal,Normal
0,target_validation,3175,98700,1,Attack,Probe
1,target_train,11954,29293,0,Normal,Normal
0,target_validation,11430,96401,0,Normal,Normal
1,target_train,80687,95637,1,Attack,DoS
1,target_train,75165,6845,1,Attack,Probe
0,target_validation,10873,63345,0,Normal,Normal
1,target_train,57006,86370,1,Attack,DoS
1,target_train,49457,53921,0,Normal,Normal
1,target_train,23595,125347,0,Normal,Normal
0,target_validation,4073,30714,0,Normal,Normal
1,target_train,22416,57016,0,Normal,Normal
1,target_train,521,17950,1,Attack,Probe
1,target_train,41222,98138,1,Attack,DoS
0,target_validation,3860,69317,0,Normal,Normal
0,target_validation,4164,118130,1,Attack,DoS
1,target_train,57563,82189,0,Normal,Normal
1,target_train,61963,34792,0,Normal,Normal
1,target_train,19163,55718,1,Attack,DoS
0,target_validation,1054,70982,1,Attack,Probe
1,target_train,61832,14107,0,Normal,Normal
1,target_train,60646,55402,1,Attack,DoS
0,target_validation,5870,5334,0,Normal,Normal
0,target_validation,99,118124,0,Normal,Normal
0,target_validation,9167,80650,1,Attack,DoS
1,target_train,81413,89983,1,Attack,DoS
0,target_validation,6410,44766,1,Attack,Probe
0,target_validation,11053,28818,0,Normal,Normal
0,target_validation,7293,65048,1,Attack,DoS
0,target_validation,503,25024,1,Attack,DoS
0,target_validation,3304,23944,0,Normal,Normal
1,target_train,5704,24231,0,Normal,Normal
1,target_train,69059,119830,1,Attack,Probe
1,target_train,273,1320,1,Attack,DoS
0,target_validation,5264,48328,0,Normal,Normal
1,target_train,3655,27073,1,Attack,Probe
0,target_validation,6680,102058,0,Normal,Normal
1,target_train,75529,47911,0,Normal,Normal
1,target_train,64044,112471,0,Normal,Normal
1,target_train,84213,81103,1,Attack,DoS
0,target_validation,1667,32837,1,Attack,DoS
0,target_validation,9345,53256,1,Attack,Probe
0,target_validation,6303,117717,0,Normal,Normal
0,target_validation,12560,95052,1,Attack,DoS
1,target_train,39797,2441,1,Attack,DoS
1,target_train,87085,84541,0,Normal,Normal
0,target_validation,12368,28779,1,Attack,DoS
1,target_train,64120,81479,0,Normal,Normal
0,target_validation,1935,113312,1,Attack,DoS
0,target_validation,6876,15822,1,Attack,DoS
0,target_validation,2237,46505,0,Normal,Normal
0,target_validation,12150,41949,1,Attack,DoS
0,target_validation,11751,18118,1,Attack,DoS
1,target_train,23935,11438,1,Attack,DoS
0,target_validation,11555,40962,1,Attack,DoS
1,target_train,45524,63504,1,Attack,DoS
1,target_train,10071,113288,1,Attack,Probe
0,target_validation,3231,22043,1,Attack,DoS
1,target_train,10384,51093,0,Normal,Normal
1,target_train,58885,63215,0,Normal,Normal
1,target_train,40019,34488,1,Attack,DoS
1,target_train,76624,22667,1,Attack,DoS
1,target_train,61475,83629,0,Normal,Normal
0,target_validation,8877,91968,1,Attack,DoS
0,target_validation,2241,25724,0,Normal,Normal
0,target_validation,8356,38784,0,Normal,Normal
1,target_train,36572,99435,0,Normal,Normal
0,target_validation,3888,117515,1,Attack,DoS
0,target_validation,5163,21098,1,Attack,DoS
1,target_train,78854,43200,1,Attack,DoS
1,target_train,58548,100318,0,Normal,Normal
1,target_train,33560,37525,0,Normal,Normal
1,target_train,76497,92945,0,Normal,Normal
0,target_validation,11497,118729,0,Normal,Normal
1,target_train,59360,68962,0,Normal,Normal
1,target_train,61970,57603,0,Normal,Normal
1,target_train,83794,92303,1,Attack,DoS
0,target_validation,12100,6947,1,Attack,Probe
1,target_train,64369,10476,0,Normal,Normal
0,target_validation,733,40878,0,Normal,Normal
0,target_validation,8484,13487,0,Normal,Normal
1,target_train,36979,54581,1,Attack,Probe
0,target_validation,11154,83916,1,Attack,DoS
1,target_train,25097,858,1,Attack,DoS
0,target_validation,3570,124761,0,Normal,Normal
0,target_validation,10190,19743,0,Normal,Normal
1,target_train,15809,18909,0,Normal,Normal
1,target_train,56019,22709,0,Normal,Normal
1,target_train,42620,54075,1,Attack,DoS
0,target_validation,332,119269,1,Attack,DoS
0,target_validation,2863,88984,1,Attack,DoS
1,target_train,61460,122552,0,Normal,Normal
0,target_validation,11054,74408,1,Attack,Probe
1,target_train,80586,46589,1,Attack,DoS
0,target_validation,12099,973,1,Attack,DoS
1,target_train,7641,123166,0,Normal,Normal
0,target_validation,10513,63363,0,Normal,Normal
0,target_validation,9841,36715,0,Normal,Normal
1,target_train,7282,115390,0,Normal,Normal
1,target_train,36099,116286,0,Normal,Normal
1,target_train,20587,102673,1,Attack,DoS
1,target_train,5883,112468,0,Normal,Normal
0,target_validation,6281,50855,0,Normal,Normal
0,target_validation,10290,74307,0,Normal,Normal
0,target_validation,4847,119570,1,Attack,DoS
0,target_validation,6476,32848,1,Attack,Probe
0,target_validation,477,29398,0,Normal,Normal
1,target_train,54246,62740,1,Attack,DoS
0,target_validation,5204,97731,0,Normal,Normal
1,target_train,60059,23933,1,Attack,DoS
0,target_validation,11016,39136,1,Attack,DoS
0,target_validation,6370,57479,0,Normal,Normal
0,target_validation,10067,115512,0,Normal,Normal
0,target_validation,5869,73085,1,Attack,DoS
0,target_validation,2635,67364,1,Attack,DoS
1,target_train,55731,1051,1,Attack,DoS
0,target_validation,6268,8072,1,Attack,DoS
0,target_validation,10483,15766,0,Normal,Normal
1,target_train,21671,116163,1,Attack,DoS
0,target_validation,1595,43822,1,Attack,Probe
1,target_train,6470,113602,0,Normal,Normal
0,target_validation,9696,51222,0,Normal,Normal
0,target_validation,8909,5794,0,Normal,Normal
1,target_train,54112,117499,1,Attack,DoS
1,target_train,21417,94743,0,Normal,Normal
1,target_train,55712,56655,0,Normal,Normal
0,target_validation,3092,16956,0,Normal,Normal
1,target_train,12543,19871,1,Attack,DoS
1,target_train,77489,70185,1,Attack,DoS
0,target_validation,11352,120856,1,Attack,Probe
0,target_validation,9424,21862,0,Normal,Normal
1,target_train,86621,94516,1,Attack,DoS
1,target_train,30684,31408,0,Normal,Normal
1,target_train,22959,29898,1,Attack,DoS
0,target_validation,10155,15538,1,Attack,Probe
1,target_train,43621,11974,0,Normal,Normal
0,target_validation,7923,49522,0,Normal,Normal
0,target_validation,5878,53036,0,Normal,Normal
1,target_train,59126,4426,0,Normal,Normal
0,target_validation,605,101987,1,Attack,DoS
1,target_train,12446,99178,1,Attack,DoS
1,target_train,11238,79965,0,Normal,Normal
